batsman,bowler,ball,run,avg,runs,balls
A Symonds,M Kartik,3,4,1.65196078431,337,204
A Symonds,M Kartik,4,2,1.65196078431,337,204
A Symonds,M Kartik,5,1,1.65196078431,337,204
RT Ponting,M Kartik,6,0,1.28938906752,401,311
A Symonds,S Sreesanth,1,0,1.65196078431,337,204
A Symonds,S Sreesanth,2,1,1.65196078431,337,204
RT Ponting,S Sreesanth,3,4,1.28938906752,401,311
RT Ponting,S Sreesanth,4,4,1.28938906752,401,311
RT Ponting,S Sreesanth,5,4,1.28938906752,401,311
RT Ponting,S Sreesanth,6,1,1.28938906752,401,311
RT Ponting,Harbhajan Singh,1,0,1.28938906752,401,311
RT Ponting,Harbhajan Singh,2,1,1.28938906752,401,311
BJ Hodge,Harbhajan Singh,3,1,1.25342465753,183,146
RT Ponting,Harbhajan Singh,4,1,1.28938906752,401,311
BJ Hodge,Harbhajan Singh,5,0,1.25342465753,183,146
BJ Hodge,Harbhajan Singh,6,0,1.25342465753,183,146
RT Ponting,IK Pathan,1,1,1.28938906752,401,311
BJ Hodge,IK Pathan,2,0,1.25342465753,183,146
BJ Hodge,IK Pathan,3,1,1.25342465753,183,146
RT Ponting,IK Pathan,4,0,1.28938906752,401,311
RT Ponting,IK Pathan,5,1,1.28938906752,401,311
BJ Hodge,IK Pathan,6,0,1.25342465753,183,146
RT Ponting,M Kartik,1,1,1.28938906752,401,311
MJ Clarke,M Kartik,2,2,0.995918367347,488,490
MJ Clarke,M Kartik,3,1,0.995918367347,488,490
RT Ponting,M Kartik,4,0,1.28938906752,401,311
RT Ponting,M Kartik,5,0,1.28938906752,401,311
RT Ponting,M Kartik,6,0,1.28938906752,401,311
MJ Clarke,Harbhajan Singh,1,0,0.995918367347,488,490
MJ Clarke,Harbhajan Singh,2,1,0.995918367347,488,490
RT Ponting,Harbhajan Singh,3,1,1.28938906752,401,311
MJ Clarke,Harbhajan Singh,4,2,0.995918367347,488,490
MJ Clarke,Harbhajan Singh,5,2,0.995918367347,488,490
MJ Clarke,Harbhajan Singh,6,1,0.995918367347,488,490
MJ Clarke,S Sreesanth,1,4,0.995918367347,488,490
MJ Clarke,S Sreesanth,2,1,0.995918367347,488,490
RT Ponting,S Sreesanth,3,4,1.28938906752,401,311
RT Ponting,S Sreesanth,4,1,1.28938906752,401,311
MJ Clarke,S Sreesanth,5,3,0.995918367347,488,490
RT Ponting,S Sreesanth,6,0,1.28938906752,401,311
RT Ponting,S Sreesanth,7,4,1.28938906752,401,311
MJ Clarke,IK Pathan,1,4,0.995918367347,488,490
MJ Clarke,IK Pathan,2,1,0.995918367347,488,490
RT Ponting,IK Pathan,3,1,1.28938906752,401,311
MJ Clarke,IK Pathan,4,1,0.995918367347,488,490
RT Ponting,IK Pathan,5,2,1.28938906752,401,311
RT Ponting,IK Pathan,6,0,1.28938906752,401,311
MJ Clarke,RP Singh,1,1,0.995918367347,488,490
BJ Haddin,RP Singh,2,0,1.11666666667,402,360
BJ Haddin,RP Singh,3,0,1.11666666667,402,360
BJ Haddin,RP Singh,4,2,1.11666666667,402,360
BJ Haddin,RP Singh,5,2,1.11666666667,402,360
BJ Haddin,RP Singh,6,1,1.11666666667,402,360
MJ Clarke,RP Singh,7,1,0.995918367347,488,490
G Gambhir,B Lee,1,0,1.13936430318,932,818
G Gambhir,B Lee,2,0,1.13936430318,932,818
G Gambhir,B Lee,3,0,1.13936430318,932,818
G Gambhir,B Lee,4,1,1.13936430318,932,818
V Sehwag,B Lee,5,0,1.38732394366,394,284
V Sehwag,B Lee,6,1,1.38732394366,394,284
G Gambhir,B Lee,7,0,1.13936430318,932,818
G Gambhir,NW Bracken,1,4,1.13936430318,932,818
G Gambhir,NW Bracken,2,0,1.13936430318,932,818
G Gambhir,NW Bracken,3,0,1.13936430318,932,818
G Gambhir,NW Bracken,4,0,1.13936430318,932,818
G Gambhir,NW Bracken,5,4,1.13936430318,932,818
G Gambhir,NW Bracken,6,0,1.13936430318,932,818
V Sehwag,B Lee,1,4,1.38732394366,394,284
V Sehwag,B Lee,2,0,1.38732394366,394,284
RV Uthappa,B Lee,3,0,1.15813953488,249,215
RV Uthappa,B Lee,4,1,1.15813953488,249,215
G Gambhir,B Lee,5,1,1.13936430318,932,818
RV Uthappa,B Lee,6,0,1.15813953488,249,215
G Gambhir,BW Hilfenhaus,1,1,1.13936430318,932,818
RV Uthappa,BW Hilfenhaus,2,0,1.15813953488,249,215
RV Uthappa,BW Hilfenhaus,3,4,1.15813953488,249,215
RV Uthappa,BW Hilfenhaus,4,1,1.15813953488,249,215
G Gambhir,BW Hilfenhaus,5,0,1.13936430318,932,818
RV Uthappa,BW Hilfenhaus,6,0,1.15813953488,249,215
RV Uthappa,BW Hilfenhaus,7,0,1.15813953488,249,215
G Gambhir,B Lee,1,4,1.13936430318,932,818
G Gambhir,B Lee,2,5,1.13936430318,932,818
RV Uthappa,B Lee,3,4,1.15813953488,249,215
RV Uthappa,B Lee,4,4,1.15813953488,249,215
RV Uthappa,B Lee,5,0,1.15813953488,249,215
RV Uthappa,B Lee,6,1,1.15813953488,249,215
G Gambhir,B Lee,7,1,1.13936430318,932,818
G Gambhir,BW Hilfenhaus,1,0,1.13936430318,932,818
G Gambhir,BW Hilfenhaus,2,4,1.13936430318,932,818
G Gambhir,BW Hilfenhaus,3,1,1.13936430318,932,818
RV Uthappa,BW Hilfenhaus,4,4,1.15813953488,249,215
RV Uthappa,BW Hilfenhaus,5,1,1.15813953488,249,215
G Gambhir,BW Hilfenhaus,6,6,1.13936430318,932,818
G Gambhir,BW Hilfenhaus,7,1,1.13936430318,932,818
G Gambhir,SR Clark,1,1,1.13936430318,932,818
RV Uthappa,SR Clark,2,1,1.15813953488,249,215
G Gambhir,SR Clark,3,4,1.13936430318,932,818
G Gambhir,SR Clark,4,0,1.13936430318,932,818
G Gambhir,SR Clark,5,0,1.13936430318,932,818
G Gambhir,SR Clark,6,0,1.13936430318,932,818
RV Uthappa,A Symonds,1,1,1.15813953488,249,215
G Gambhir,A Symonds,2,2,1.13936430318,932,818
G Gambhir,A Symonds,3,1,1.13936430318,932,818
RV Uthappa,A Symonds,4,0,1.15813953488,249,215
RV Uthappa,A Symonds,5,1,1.15813953488,249,215
G Gambhir,A Symonds,6,1,1.13936430318,932,818
G Gambhir,SR Clark,1,1,1.13936430318,932,818
RV Uthappa,SR Clark,2,1,1.15813953488,249,215
G Gambhir,SR Clark,3,0,1.13936430318,932,818
G Gambhir,SR Clark,4,0,1.13936430318,932,818
G Gambhir,SR Clark,5,0,1.13936430318,932,818
G Gambhir,SR Clark,6,1,1.13936430318,932,818
RV Uthappa,SR Clark,7,1,1.15813953488,249,215
RV Uthappa,A Symonds,1,1,1.15813953488,249,215
G Gambhir,A Symonds,2,1,1.13936430318,932,818
RV Uthappa,A Symonds,3,4,1.15813953488,249,215
RV Uthappa,A Symonds,4,1,1.15813953488,249,215
G Gambhir,A Symonds,5,1,1.13936430318,932,818
RV Uthappa,A Symonds,6,4,1.15813953488,249,215
G Gambhir,MJ Clarke,1,1,1.13936430318,932,818
RV Uthappa,MJ Clarke,2,0,1.15813953488,249,215
RV Uthappa,MJ Clarke,3,0,1.15813953488,249,215
Yuvraj Singh,MJ Clarke,4,0,1.37304964539,968,705
Yuvraj Singh,MJ Clarke,5,1,1.37304964539,968,705
G Gambhir,MJ Clarke,6,0,1.13936430318,932,818
Yuvraj Singh,A Symonds,1,4,1.37304964539,968,705
Yuvraj Singh,A Symonds,2,1,1.37304964539,968,705
G Gambhir,A Symonds,3,1,1.13936430318,932,818
Yuvraj Singh,A Symonds,4,0,1.37304964539,968,705
Yuvraj Singh,A Symonds,5,1,1.37304964539,968,705
G Gambhir,A Symonds,6,1,1.13936430318,932,818
G Gambhir,MJ Clarke,1,0,1.13936430318,932,818
G Gambhir,MJ Clarke,2,1,1.13936430318,932,818
Yuvraj Singh,MJ Clarke,3,6,1.37304964539,968,705
Yuvraj Singh,MJ Clarke,4,1,1.37304964539,968,705
G Gambhir,MJ Clarke,5,2,1.13936430318,932,818
G Gambhir,MJ Clarke,6,1,1.13936430318,932,818
Yuvraj Singh,MJ Clarke,7,0,1.37304964539,968,705
G Gambhir,NW Bracken,1,0,1.13936430318,932,818
G Gambhir,NW Bracken,2,4,1.13936430318,932,818
G Gambhir,NW Bracken,3,0,1.13936430318,932,818
G Gambhir,NW Bracken,4,0,1.13936430318,932,818
G Gambhir,NW Bracken,5,0,1.13936430318,932,818
G Gambhir,NW Bracken,6,5,1.13936430318,932,818
Yuvraj Singh,NW Bracken,7,1,1.37304964539,968,705
Yuvraj Singh,SR Clark,1,0,1.37304964539,968,705
Yuvraj Singh,SR Clark,2,1,1.37304964539,968,705
G Gambhir,SR Clark,3,0,1.13936430318,932,818
G Gambhir,SR Clark,4,0,1.13936430318,932,818
G Gambhir,SR Clark,5,1,1.13936430318,932,818
Yuvraj Singh,SR Clark,6,1,1.37304964539,968,705
G Gambhir,SR Clark,7,0,1.13936430318,932,818
Yuvraj Singh,BW Hilfenhaus,1,0,1.37304964539,968,705
Yuvraj Singh,BW Hilfenhaus,2,1,1.37304964539,968,705
G Gambhir,BW Hilfenhaus,3,0,1.13936430318,932,818
G Gambhir,BW Hilfenhaus,4,0,1.13936430318,932,818
Yuvraj Singh,BW Hilfenhaus,5,0,1.37304964539,968,705
Yuvraj Singh,BW Hilfenhaus,6,0,1.37304964539,968,705
MS Dhoni,SR Clark,1,0,1.12450331126,849,755
MS Dhoni,SR Clark,2,1,1.12450331126,849,755
Yuvraj Singh,SR Clark,3,6,1.37304964539,968,705
Yuvraj Singh,SR Clark,4,6,1.37304964539,968,705
Yuvraj Singh,SR Clark,5,0,1.37304964539,968,705
Yuvraj Singh,SR Clark,6,1,1.37304964539,968,705
Yuvraj Singh,BW Hilfenhaus,1,0,1.37304964539,968,705
MS Dhoni,BW Hilfenhaus,2,1,1.12450331126,849,755
Yuvraj Singh,BW Hilfenhaus,3,0,1.37304964539,968,705
Yuvraj Singh,BW Hilfenhaus,4,0,1.37304964539,968,705
Yuvraj Singh,BW Hilfenhaus,5,0,1.37304964539,968,705
MS Dhoni,BW Hilfenhaus,6,1,1.12450331126,849,755
MS Dhoni,B Lee,1,6,1.12450331126,849,755
L Vincent,SM Pollock,1,2,0.935483870968,174,186
L Vincent,SM Pollock,2,0,0.935483870968,174,186
L Vincent,SM Pollock,3,0,0.935483870968,174,186
L Vincent,SM Pollock,4,1,0.935483870968,174,186
BB McCullum,SM Pollock,5,0,1.31854590265,2140,1623
BB McCullum,SM Pollock,6,1,1.31854590265,2140,1623
BB McCullum,DW Steyn,1,1,1.31854590265,2140,1623
L Vincent,DW Steyn,2,1,0.935483870968,174,186
BB McCullum,DW Steyn,3,0,1.31854590265,2140,1623
BB McCullum,DW Steyn,4,0,1.31854590265,2140,1623
BB McCullum,DW Steyn,5,1,1.31854590265,2140,1623
L Vincent,DW Steyn,6,0,0.935483870968,174,186
BB McCullum,SM Pollock,1,0,1.31854590265,2140,1623
BB McCullum,SM Pollock,2,6,1.31854590265,2140,1623
BB McCullum,SM Pollock,3,0,1.31854590265,2140,1623
JM How,SM Pollock,4,0,0.823529411765,56,68
JM How,SM Pollock,5,0,0.823529411765,56,68
JM How,SM Pollock,6,2,0.823529411765,56,68
JM How,SM Pollock,7,6,0.823529411765,56,68
L Vincent,DW Steyn,1,1,0.935483870968,174,186
JM How,DW Steyn,2,4,0.823529411765,56,68
JM How,DW Steyn,3,0,0.823529411765,56,68
JM How,DW Steyn,4,0,0.823529411765,56,68
JM How,DW Steyn,5,1,0.823529411765,56,68
L Vincent,DW Steyn,6,0,0.935483870968,174,186
JM How,SM Pollock,1,0,0.823529411765,56,68
JM How,SM Pollock,2,1,0.823529411765,56,68
L Vincent,SM Pollock,3,4,0.935483870968,174,186
L Vincent,SM Pollock,4,0,0.935483870968,174,186
L Vincent,SM Pollock,5,1,0.935483870968,174,186
JM How,SM Pollock,6,0,0.823529411765,56,68
L Vincent,CK Langeveldt,1,0,0.935483870968,174,186
L Vincent,CK Langeveldt,2,0,0.935483870968,174,186
L Vincent,CK Langeveldt,3,1,0.935483870968,174,186
LRPL Taylor,CK Langeveldt,4,0,1.15197568389,1137,987
LRPL Taylor,CK Langeveldt,5,0,1.15197568389,1137,987
LRPL Taylor,CK Langeveldt,6,0,1.15197568389,1137,987
LRPL Taylor,CK Langeveldt,7,1,1.15197568389,1137,987
LRPL Taylor,JA Morkel,1,0,1.15197568389,1137,987
LRPL Taylor,JA Morkel,2,6,1.15197568389,1137,987
LRPL Taylor,JA Morkel,3,0,1.15197568389,1137,987
LRPL Taylor,JA Morkel,4,0,1.15197568389,1137,987
SB Styris,JA Morkel,5,0,1.1724137931,578,493
SB Styris,JA Morkel,6,0,1.1724137931,578,493
SB Styris,JA Morkel,7,2,1.1724137931,578,493
L Vincent,CK Langeveldt,1,1,0.935483870968,174,186
SB Styris,CK Langeveldt,2,1,1.1724137931,578,493
L Vincent,CK Langeveldt,3,2,0.935483870968,174,186
L Vincent,CK Langeveldt,4,1,0.935483870968,174,186
SB Styris,CK Langeveldt,5,1,1.1724137931,578,493
L Vincent,CK Langeveldt,6,0,0.935483870968,174,186
SB Styris,JA Morkel,1,0,1.1724137931,578,493
SB Styris,JA Morkel,2,4,1.1724137931,578,493
SB Styris,JA Morkel,3,4,1.1724137931,578,493
SB Styris,JA Morkel,4,0,1.1724137931,578,493
SB Styris,JA Morkel,5,0,1.1724137931,578,493
SB Styris,JA Morkel,6,1,1.1724137931,578,493
SB Styris,J Botha,1,0,1.1724137931,578,493
SB Styris,J Botha,2,1,1.1724137931,578,493
L Vincent,J Botha,3,0,0.935483870968,174,186
SB Styris,J Botha,4,1,1.1724137931,578,493
L Vincent,J Botha,5,0,0.935483870968,174,186
L Vincent,J Botha,6,0,0.935483870968,174,186
SB Styris,JA Morkel,1,1,1.1724137931,578,493
GJ Hopkins,JA Morkel,2,0,1.19444444444,86,72
GJ Hopkins,JA Morkel,3,1,1.19444444444,86,72
SB Styris,JA Morkel,4,0,1.1724137931,578,493
SB Styris,JA Morkel,5,1,1.1724137931,578,493
GJ Hopkins,JA Morkel,6,0,1.19444444444,86,72
GJ Hopkins,JA Morkel,7,1,1.19444444444,86,72
GJ Hopkins,J Botha,1,0,1.19444444444,86,72
GJ Hopkins,J Botha,2,0,1.19444444444,86,72
GJ Hopkins,J Botha,3,1,1.19444444444,86,72
SB Styris,J Botha,4,1,1.1724137931,578,493
GJ Hopkins,J Botha,5,1,1.19444444444,86,72
SB Styris,J Botha,6,1,1.1724137931,578,493
SB Styris,JA Morkel,1,1,1.1724137931,578,493
GJ Hopkins,JA Morkel,2,2,1.19444444444,86,72
GJ Hopkins,JA Morkel,3,0,1.19444444444,86,72
DL Vettori,JA Morkel,4,1,1.04060913706,205,197
SB Styris,JA Morkel,5,0,1.1724137931,578,493
SB Styris,JA Morkel,6,2,1.1724137931,578,493
DL Vettori,J Botha,1,0,1.04060913706,205,197
DL Vettori,J Botha,2,0,1.04060913706,205,197
DL Vettori,J Botha,3,0,1.04060913706,205,197
DL Vettori,J Botha,4,0,1.04060913706,205,197
DL Vettori,J Botha,5,1,1.04060913706,205,197
SB Styris,J Botha,6,1,1.1724137931,578,493
SB Styris,SM Pollock,1,0,1.1724137931,578,493
SB Styris,SM Pollock,2,1,1.1724137931,578,493
DL Vettori,SM Pollock,3,0,1.04060913706,205,197
SB Styris,SM Pollock,4,1,1.1724137931,578,493
KD Mills,SM Pollock,5,0,1.096,137,125
KD Mills,SM Pollock,6,1,1.096,137,125
KD Mills,J Botha,1,2,1.096,137,125
KD Mills,J Botha,2,2,1.096,137,125
KD Mills,J Botha,3,1,1.096,137,125
SB Styris,J Botha,4,4,1.1724137931,578,493
SB Styris,J Botha,5,1,1.1724137931,578,493
KD Mills,J Botha,6,1,1.096,137,125
KD Mills,DW Steyn,1,1,1.096,137,125
SB Styris,DW Steyn,2,0,1.1724137931,578,493
MR Gillespie,DW Steyn,3,1,0.65625,21,32
KD Mills,DW Steyn,4,0,1.096,137,125
KD Mills,DW Steyn,5,0,1.096,137,125
KD Mills,DW Steyn,6,0,1.096,137,125
MR Gillespie,CK Langeveldt,1,1,0.65625,21,32
KD Mills,CK Langeveldt,2,0,1.096,137,125
KD Mills,CK Langeveldt,3,0,1.096,137,125
KD Mills,CK Langeveldt,4,4,1.096,137,125
KD Mills,CK Langeveldt,5,0,1.096,137,125
KD Mills,CK Langeveldt,6,6,1.096,137,125
KD Mills,CK Langeveldt,7,2,1.096,137,125
MR Gillespie,DW Steyn,1,1,0.65625,21,32
KD Mills,DW Steyn,2,0,1.096,137,125
KD Mills,DW Steyn,3,2,1.096,137,125
KD Mills,DW Steyn,4,2,1.096,137,125
KD Mills,DW Steyn,5,1,1.096,137,125
MR Gillespie,DW Steyn,6,0,0.65625,21,32
KD Mills,CK Langeveldt,1,6,1.096,137,125
KD Mills,CK Langeveldt,2,0,1.096,137,125
KD Mills,CK Langeveldt,3,0,1.096,137,125
KD Mills,CK Langeveldt,4,1,1.096,137,125
MR Gillespie,CK Langeveldt,5,0,0.65625,21,32
MR Gillespie,CK Langeveldt,6,1,0.65625,21,32
KD Mills,CK Langeveldt,7,1,1.096,137,125
GC Smith,KD Mills,1,0,1.21143617021,911,752
GC Smith,KD Mills,2,0,1.21143617021,911,752
GC Smith,KD Mills,3,1,1.21143617021,911,752
JH Kallis,KD Mills,4,0,1.18085106383,666,564
JH Kallis,KD Mills,5,4,1.18085106383,666,564
JH Kallis,KD Mills,6,0,1.18085106383,666,564
GC Smith,MR Gillespie,1,0,1.21143617021,911,752
GC Smith,MR Gillespie,2,1,1.21143617021,911,752
JH Kallis,MR Gillespie,3,0,1.18085106383,666,564
JH Kallis,MR Gillespie,4,0,1.18085106383,666,564
GC Smith,MR Gillespie,5,0,1.21143617021,911,752
GC Smith,MR Gillespie,6,0,1.21143617021,911,752
JP Duminy,KD Mills,1,0,1.18869492934,1430,1203
JP Duminy,KD Mills,2,0,1.18869492934,1430,1203
JP Duminy,KD Mills,3,4,1.18869492934,1430,1203
JP Duminy,KD Mills,4,1,1.18869492934,1430,1203
GC Smith,KD Mills,5,0,1.21143617021,911,752
GC Smith,KD Mills,6,1,1.21143617021,911,752
GC Smith,MR Gillespie,1,0,1.21143617021,911,752
GC Smith,MR Gillespie,2,0,1.21143617021,911,752
GC Smith,MR Gillespie,3,0,1.21143617021,911,752
GC Smith,MR Gillespie,4,0,1.21143617021,911,752
GC Smith,MR Gillespie,5,4,1.21143617021,911,752
GC Smith,MR Gillespie,6,0,1.21143617021,911,752
JP Duminy,KD Mills,1,4,1.18869492934,1430,1203
JP Duminy,KD Mills,2,4,1.18869492934,1430,1203
JP Duminy,KD Mills,3,0,1.18869492934,1430,1203
JP Duminy,KD Mills,4,6,1.18869492934,1430,1203
JP Duminy,KD Mills,5,1,1.18869492934,1430,1203
GC Smith,KD Mills,6,0,1.21143617021,911,752
JP Duminy,MR Gillespie,1,0,1.18869492934,1430,1203
JP Duminy,MR Gillespie,2,1,1.18869492934,1430,1203
AB de Villiers,MR Gillespie,3,0,1.22024471635,1097,899
AB de Villiers,MR Gillespie,4,0,1.22024471635,1097,899
AB de Villiers,MR Gillespie,5,0,1.22024471635,1097,899
AB de Villiers,MR Gillespie,6,0,1.22024471635,1097,899
AB de Villiers,MR Gillespie,7,4,1.22024471635,1097,899
AB de Villiers,MR Gillespie,8,0,1.22024471635,1097,899
JP Duminy,DL Vettori,1,1,1.18869492934,1430,1203
AB de Villiers,DL Vettori,2,0,1.22024471635,1097,899
AB de Villiers,DL Vettori,3,2,1.22024471635,1097,899
AB de Villiers,DL Vettori,4,0,1.22024471635,1097,899
AB de Villiers,DL Vettori,5,0,1.22024471635,1097,899
AB de Villiers,DL Vettori,6,4,1.22024471635,1097,899
JP Duminy,MJ Mason,1,0,1.18869492934,1430,1203
JP Duminy,MJ Mason,2,2,1.18869492934,1430,1203
JP Duminy,MJ Mason,3,1,1.18869492934,1430,1203
AB de Villiers,MJ Mason,4,4,1.22024471635,1097,899
AB de Villiers,MJ Mason,5,1,1.22024471635,1097,899
JP Duminy,MJ Mason,6,1,1.18869492934,1430,1203
JP Duminy,DL Vettori,1,6,1.18869492934,1430,1203
JP Duminy,DL Vettori,2,0,1.18869492934,1430,1203
JP Duminy,DL Vettori,3,1,1.18869492934,1430,1203
AB de Villiers,DL Vettori,4,0,1.22024471635,1097,899
AB de Villiers,DL Vettori,5,1,1.22024471635,1097,899
JP Duminy,DL Vettori,6,0,1.18869492934,1430,1203
AB de Villiers,MJ Mason,1,1,1.22024471635,1097,899
MV Boucher,MJ Mason,2,1,0.933797909408,268,287
AB de Villiers,MJ Mason,3,1,1.22024471635,1097,899
MV Boucher,MJ Mason,4,1,0.933797909408,268,287
AB de Villiers,MJ Mason,5,0,1.22024471635,1097,899
AB de Villiers,MJ Mason,6,1,1.22024471635,1097,899
MV Boucher,MJ Mason,7,0,0.933797909408,268,287
AB de Villiers,DL Vettori,1,0,1.22024471635,1097,899
AB de Villiers,DL Vettori,2,1,1.22024471635,1097,899
MV Boucher,DL Vettori,3,1,0.933797909408,268,287
AB de Villiers,DL Vettori,4,1,1.22024471635,1097,899
MV Boucher,DL Vettori,5,1,0.933797909408,268,287
AB de Villiers,DL Vettori,6,1,1.22024471635,1097,899
AB de Villiers,MJ Mason,1,1,1.22024471635,1097,899
MV Boucher,MJ Mason,2,0,0.933797909408,268,287
MV Boucher,MJ Mason,3,1,0.933797909408,268,287
AB de Villiers,MJ Mason,4,6,1.22024471635,1097,899
AB de Villiers,MJ Mason,5,3,1.22024471635,1097,899
MV Boucher,MJ Mason,6,2,0.933797909408,268,287
AB de Villiers,JS Patel,1,1,1.22024471635,1097,899
MV Boucher,JS Patel,2,0,0.933797909408,268,287
MV Boucher,JS Patel,3,0,0.933797909408,268,287
SM Pollock,JS Patel,4,1,1.19444444444,86,72
AB de Villiers,JS Patel,5,0,1.22024471635,1097,899
AB de Villiers,JS Patel,6,1,1.22024471635,1097,899
AB de Villiers,MR Gillespie,1,0,1.22024471635,1097,899
AB de Villiers,MR Gillespie,2,4,1.22024471635,1097,899
AB de Villiers,MR Gillespie,3,1,1.22024471635,1097,899
SM Pollock,MR Gillespie,4,1,1.19444444444,86,72
AB de Villiers,MR Gillespie,5,1,1.22024471635,1097,899
SM Pollock,MR Gillespie,6,3,1.19444444444,86,72
SM Pollock,JS Patel,1,1,1.19444444444,86,72
AB de Villiers,JS Patel,2,1,1.22024471635,1097,899
SM Pollock,JS Patel,3,0,1.19444444444,86,72
JA Morkel,JS Patel,4,0,1.38834951456,572,412
JA Morkel,JS Patel,5,1,1.38834951456,572,412
AB de Villiers,JS Patel,6,1,1.22024471635,1097,899
AB de Villiers,DL Vettori,1,1,1.22024471635,1097,899
JA Morkel,DL Vettori,2,1,1.38834951456,572,412
AB de Villiers,DL Vettori,3,0,1.22024471635,1097,899
AB de Villiers,DL Vettori,4,0,1.22024471635,1097,899
AB de Villiers,DL Vettori,5,2,1.22024471635,1097,899
AB de Villiers,DL Vettori,6,0,1.22024471635,1097,899
JA Morkel,JS Patel,1,0,1.38834951456,572,412
JA Morkel,JS Patel,2,0,1.38834951456,572,412
JA Morkel,JS Patel,3,0,1.38834951456,572,412
JA Morkel,JS Patel,4,6,1.38834951456,572,412
JA Morkel,JS Patel,5,0,1.38834951456,572,412
JA Morkel,JS Patel,6,1,1.38834951456,572,412
JA Morkel,SB Styris,1,0,1.38834951456,572,412
JA Morkel,SB Styris,2,0,1.38834951456,572,412
VD Philander,SB Styris,3,0,0.466666666667,14,30
VD Philander,SB Styris,4,1,0.466666666667,14,30
AB de Villiers,SB Styris,5,2,1.22024471635,1097,899
AB de Villiers,SB Styris,6,1,1.22024471635,1097,899
AB de Villiers,JS Patel,1,1,1.22024471635,1097,899
VD Philander,JS Patel,2,0,0.466666666667,14,30
VD Philander,JS Patel,3,1,0.466666666667,14,30
AB de Villiers,JS Patel,4,1,1.22024471635,1097,899
VD Philander,JS Patel,5,0,0.466666666667,14,30
VD Philander,JS Patel,6,0,0.466666666667,14,30
AB de Villiers,KD Mills,1,1,1.22024471635,1097,899
VD Philander,KD Mills,2,0,0.466666666667,14,30
AB de Villiers,KD Mills,3,1,1.22024471635,1097,899
J Botha,KD Mills,4,2,1.17543859649,201,171
J Botha,KD Mills,5,4,1.17543859649,201,171
AC Gilchrist,KD Mills,1,0,1.33990147783,272,203
AC Gilchrist,KD Mills,2,0,1.33990147783,272,203
AC Gilchrist,KD Mills,3,1,1.33990147783,272,203
MJ Clarke,KD Mills,4,4,0.995918367347,488,490
MJ Clarke,KD Mills,5,0,0.995918367347,488,490
MJ Clarke,KD Mills,6,0,0.995918367347,488,490
AC Gilchrist,MR Gillespie,1,0,1.33990147783,272,203
AC Gilchrist,MR Gillespie,2,0,1.33990147783,272,203
MEK Hussey,MR Gillespie,3,0,1.33025830258,721,542
MEK Hussey,MR Gillespie,4,0,1.33025830258,721,542
MEK Hussey,MR Gillespie,5,0,1.33025830258,721,542
MEK Hussey,MR Gillespie,6,0,1.33025830258,721,542
MJ Clarke,KD Mills,1,1,0.995918367347,488,490
MEK Hussey,KD Mills,2,1,1.33025830258,721,542
MJ Clarke,KD Mills,3,1,0.995918367347,488,490
MEK Hussey,KD Mills,4,2,1.33025830258,721,542
MEK Hussey,KD Mills,5,0,1.33025830258,721,542
MEK Hussey,KD Mills,6,0,1.33025830258,721,542
MJ Clarke,MR Gillespie,1,0,0.995918367347,488,490
MJ Clarke,MR Gillespie,2,0,0.995918367347,488,490
MJ Clarke,MR Gillespie,3,6,0.995918367347,488,490
MJ Clarke,MR Gillespie,4,4,0.995918367347,488,490
MJ Clarke,MR Gillespie,5,1,0.995918367347,488,490
MEK Hussey,MR Gillespie,6,4,1.33025830258,721,542
MJ Clarke,KD Mills,1,0,0.995918367347,488,490
MJ Clarke,KD Mills,2,0,0.995918367347,488,490
MJ Clarke,KD Mills,3,4,0.995918367347,488,490
MJ Clarke,KD Mills,4,1,0.995918367347,488,490
MEK Hussey,KD Mills,5,4,1.33025830258,721,542
MEK Hussey,KD Mills,6,4,1.33025830258,721,542
MEK Hussey,KD Mills,7,2,1.33025830258,721,542
MJ Clarke,JDP Oram,1,0,0.995918367347,488,490
MJ Clarke,JDP Oram,2,1,0.995918367347,488,490
MEK Hussey,JDP Oram,3,0,1.33025830258,721,542
MEK Hussey,JDP Oram,4,4,1.33025830258,721,542
MEK Hussey,JDP Oram,5,1,1.33025830258,721,542
MJ Clarke,JDP Oram,6,1,0.995918367347,488,490
MJ Clarke,JS Patel,1,2,0.995918367347,488,490
MJ Clarke,JS Patel,2,0,0.995918367347,488,490
MJ Clarke,JS Patel,3,1,0.995918367347,488,490
MEK Hussey,JS Patel,4,0,1.33025830258,721,542
A Symonds,JS Patel,5,3,1.65196078431,337,204
MJ Clarke,JS Patel,6,1,0.995918367347,488,490
MJ Clarke,DL Vettori,1,0,0.995918367347,488,490
MJ Clarke,DL Vettori,2,1,0.995918367347,488,490
A Symonds,DL Vettori,3,0,1.65196078431,337,204
A Symonds,DL Vettori,4,2,1.65196078431,337,204
A Symonds,DL Vettori,5,0,1.65196078431,337,204
MJ Clarke,DL Vettori,6,1,0.995918367347,488,490
MJ Clarke,JS Patel,1,1,0.995918367347,488,490
A Symonds,JS Patel,2,4,1.65196078431,337,204
A Symonds,JS Patel,3,0,1.65196078431,337,204
A Symonds,JS Patel,4,0,1.65196078431,337,204
A Symonds,JS Patel,5,2,1.65196078431,337,204
A Symonds,JS Patel,6,1,1.65196078431,337,204
A Symonds,DL Vettori,1,0,1.65196078431,337,204
A Symonds,DL Vettori,2,1,1.65196078431,337,204
